"iso3","Country","Year","Value"
"AFG","Afghanistan",1,22962667575000
"AGO","Angola",1,3003666240000
"ALB","Albania",1,1608423722500
"ANT","Netherlands Antilles",1,0
"ARB","Aruba",1,0
"ARE","United Arab Emirates",1,3481712488750
"ARG","Argentina",1,28400117130000
"ARM","Armenia",1,1319164500000
"ATG","Antigua and Barbuda",1,12231920000
"AUS","Australia",1,22491020683750
"AUT","Austria",1,6670225440000
"AZE","Azerbaijan",1,10466785233750
"BDI","Burundi",1,106263557500
"BEL","Belgium",1,12903770251250
"BEN","Benin",1,874585432500
"BFA","Burkina Faso",1,858714492500
"BGD","Bangladesh",1,16604561850000
"BGR","Bulgaria",1,4841639663750
"BHR","Bahrain",1,387764083750
"BHS","Bahamas",1,51546815000
"BIH","Bosnia and Herzegovina",1,2157983720000
"BLR","Belarus",1,9155820345000
"BLZ","Belize",1,72142960000
"BMU","Bermuda",1,0
"BOL","Bolivia (Plurinational State of)",1,2471803850000
"BRA","Brazil",1,39483929942500
"BRB","Barbados",1,79620875000
"BRN","Brunei Darussalam",1,59353450000
"BTN","Bhutan",1,29320460000
"BWA","Botswana",1,121663515000
"CAF","Central African Republic",1,4026925000
"CAN","Canada",1,31242551626250
"CHE","Switzerland",1,3767997100000
"CHL","Chile",1,8626104872500
"CHN","China (mainland)",1,469586314142500
"CIV","Cote dIvoire",1,2053728300000
"CMR","Cameroon",1,2519579112500
"COD","Democratic Republic of the Congo",1,1293254047500
"COG","Congo",1,689977072500
"COK","Cook Islands",1,3646970000
"COL","Colombia",1,6479205930000
"COM","Comoros",1,63835120000
"CPV","Cape Verde",1,70914065000
"CRI","Costa Rica",1,757008645000
"CUB","Cuba",1,2408707940000
"CYP","Cyprus",1,506145277500
"CZE","Czech Republic",1,9500805938750
"DEU","Germany",1,60855659867500
"DJI","Djibouti",1,606969730000
"DMA","Dominica",1,6200225000
"DNK","Denmark",1,13066597837500
"DOM","Dominican Republic",1,2136848450000
"DZA","Algeria",1,34613517575000
"ECU","Ecuador",1,3960611530000
"EGY","Egypt",1,53627566682500
"ERI","Eritrea",1,672301350000
"ESP","Spain",1,32270291192500
"EST","Estonia",1,659142288750
"ETH","Ethiopia",1,20337531862500
"FIN","Finland",1,2925062946250
"FJI","Fiji",1,497861750000
"FRA","France",1,54904286246250
"FRO","Faroe Islands",1,56507355000
"GAB","Gabon",1,389188880000
"GBR","United Kingdom",1,49006488247500
"GEO","Georgia",1,1937454861250
"GHA","Ghana",1,2673050190000
"GIN","Guinea",1,1229675835000
"GMB","Gambia",1,316331257500
"GNB","Guinea-Bissau",1,114045910000
"GNQ","Equatorial Guinea",1,109274500000
"GRC","Greece",1,5500382005000
"GRD","Grenada",1,27839700000
"GRL","Greenland",1,0
"GTM","Guatemala",1,2308071990000
"GUY","Guyana",1,158896985000
"HKG","Hong Kong SAR, China",1,810186518750
"HND","Honduras",1,1136049240000
"HRV","Croatia",1,1921126480000
"HTI","Haiti",1,984323730000
"HUN","Hungary",1,8733989567500
"IDN","Indonesia",1,23339185842500
"IND","India",1,349267737045000
"IRL","Ireland",1,3857244217500
"IRN","Iran (Islamic Republic of)",1,53211956331250
"IRQ","Iraq",1,24439130423750
"ISL","Iceland",1,166949025000
"ISR","Israel",1,4541255068750
"ITA","Italy",1,36767167946250
"JAM","Jamaica",1,644541275000
"JOR","Jordan",1,2722266338750
"JPN","Japan",1,21868007767500
"KAZ","Kazakhstan",1,20472516836250
"KEN","Kenya",1,7191140382500
"KGZ","Kyrgyzstan",1,2899192657500
"KHM","Cambodia",1,57874933750
"KIR","Kiribati",1,12383895000
"KNA","Saint Kitts and Nevis",1,4684585000
"KOR","Republic of Korea",1,10833096447500
"KWT","Kuwait",1,1648333502500
"LAO","Lao People's Democratic Republic",1,65315385000
"LBN","Lebanon",1,2625386362500
"LBR","Liberia",1,147529097500
"LBY","Libya",1,2624575645000
"LCA","Saint Lucia",1,38434170000
"LKA","Sri Lanka",1,3069459257500
"LSO","Lesotho",1,210362465000
"LTU","Lithuania",1,3586950463750
"LUX","Luxembourg",1,334515243750
"LVA","Latvia",1,1722900711250
"MAC","Macao SAR, China",1,93697555000
"MAR","Morocco",1,23524167812500
"MDA","Republic of Moldova",1,1732315070000
"MDG","Madagascar",1,495700715000
"MDV","Maldives",1,103250175000
"MEX","Mexico",1,21142450377500
"MKD","The former Yugoslav Republic of Macedonia",1,1312553600000
"MLI","Mali",1,1228322887500
"MLT","Malta",1,164833132500
"MMR","Myanmar",1,1829203927500
"MNE","Montenegro",1,302666127500
"MNG","Mongolia",1,1657974942500
"MOZ","Mozambique",1,2233078350000
"MRT","Mauritania",1,1582859240000
"MUS","Mauritius",1,466715280000
"MWI","Malawi",1,314057905000
"MYS","Malaysia",1,3554902786250
"NAM","Namibia",1,361027830000
"NCL","New Caledonia",1,115361120000
"NER","Niger",1,489826880000
"NGA","Nigeria",1,17083122527500
"NIC","Nicaragua",1,572070455000
"NLD","Netherlands",1,17792989936250
"NOR","Norway",1,2819072583750
"NPL","Nepal",1,7791117300000
"NZL","New Zealand",1,2870826606250
"OMN","Oman",1,2061363385000
"PAK","Pakistan",1,83534888022500
"PAN","Panama",1,656034320000
"PER","Peru",1,7247790095000
"PHL","Philippines",1,19483121250000
"PNG","Papua New Guinea",1,973430005000
"POL","Poland",1,28336636746250
"PRK","Democratic People's Republic of Korea",1,1002486627500
"PRT","Portugal",1,4319885590000
"PRY","Paraguay",1,3332797035000
"PSE","Occupied Palestinian Territory",1,398320877500
"PYF","French Polynesia",1,75296920000
"QAT","Qatar",1,702422393750
"ROU","Romania",1,15575647495000
