"iso3","Country","Year","Value"
"AFG","Afghanistan",1,22785947208333.3
"ALB","Albania",1,1744771423333.33
"ANT","Netherlands Antilles",1,0
"ARB","Aruba",1,0
"ARE","United Arab Emirates",1,5121620161666.67
"ARG","Argentina",1,15521277480000
"ARM","Armenia",1,1590173936666.67
"ATG","Antigua and Barbuda",1,18834593333.3333
"AUS","Australia",1,27829200192500
"AUT","Austria",1,6519240591666.67
"AZE","Azerbaijan",1,9156573678333.33
"BDI","Burundi",1,100566266666.667
"BEL","Belgium",1,13774767413333.3
"BEN","Benin",1,782182143333.333
"BFA","Burkina Faso",1,858277460000
"BGD","Bangladesh",1,16496709315833.3
"BGR","Bulgaria",1,5444654297500
"BHR","Bahrain",1,318272689166.667
"BHS","Bahamas",1,46603006666.6667
"BIH","Bosnia and Herzegovina",1,2129327026666.67
"BLR","Belarus",1,8687819517500
"BLZ","Belize",1,67076293333.3333
"BMU","Bermuda",1,0
"BOL","Bolivia (Plurinational State of)",1,2027650336666.67
"BRA","Brazil",1,36119931493333.3
"BRB","Barbados",1,70296766666.6667
"BRN","Brunei Darussalam",1,52554893333.3333
"BTN","Bhutan",1,20996010000
"BWA","Botswana",1,179181823333.333
"CAF","Central African Republic",1,40857499166.6667
"CAN","Canada",1,27642678461666.7
"CHE","Switzerland",1,3730737465000
"CHL","Chile",1,8859038520000
"CHN","China (mainland)",1,457306606595833
"CIV","Cote dIvoire",1,1758579153333.33
"CMR","Cameroon",1,2127331191666.67
"COD","Democratic Republic of the Congo",1,1275382540833.33
"COG","Congo",1,732976903333.333
"COK","Cook Islands",1,4443830000
"COL","Colombia",1,6412508053333.33
"COM","Comoros",1,47472036666.6667
"CPV","Cape Verde",1,86850986666.6667
"CRI","Costa Rica",1,720532896666.667
"CUB","Cuba",1,2783403935000
"CYP","Cyprus",1,459873975000
"CZE","Czech Republic",1,8765886812500
"DEU","Germany",1,65014818026666.7
"DJI","Djibouti",1,1353357706666.67
"DMA","Dominica",1,9553596666.66667
"DNK","Denmark",1,13453072883333.3
"DOM","Dominican Republic",1,1799782773333.33
"DZA","Algeria",1,35201328598333.3
"ECU","Ecuador",1,3451301171666.67
"EGY","Egypt",1,55449543115000
"ERI","Eritrea",1,259191706666.667
"ESP","Spain",1,36023477153333.3
"EST","Estonia",1,752842628333.333
"ETH","Ethiopia",1,18392358703333.3
"FIN","Finland",1,2470277544166.67
"FJI","Fiji",1,504503280000
"FRA","France",1,68760949891666.7
"FRO","Faroe Islands",1,53099793333.3333
"GAB","Gabon",1,397018893333.333
"GBR","United Kingdom",1,51145225165000
"GEO","Georgia",1,1752644157500
"GHA","Ghana",1,2180425156666.67
"GIN","Guinea",1,1136114201666.67
"GMB","Gambia",1,268664651666.667
"GNB","Guinea-Bissau",1,60555730000
"GNQ","Equatorial Guinea",1,104456750000
"GRC","Greece",1,6718526512500
"GRD","Grenada",1,51826973333.3333
"GRL","Greenland",1,0
"GTM","Guatemala",1,1996650380000
"GUY","Guyana",1,227280826666.667
"HKG","Hong Kong SAR, China",1,1009892629166.67
"HND","Honduras",1,977034686666.667
"HRV","Croatia",1,2030716883333.33
"HTI","Haiti",1,1009340008333.33
"HUN","Hungary",1,9698689396666.67
"IDN","Indonesia",1,26452130213333.3
"IND","India",1,310297436346667
"IRL","Ireland",1,4448377356666.67
"IRN","Iran (Islamic Republic of)",1,47486140899166.7
"IRQ","Iraq",1,17499832555833.3
"ISL","Iceland",1,179900335000
"ISR","Israel",1,3880192120833.33
"ITA","Italy",1,37363712940833.3
"JAM","Jamaica",1,626373800000
"JOR","Jordan",1,3255306846666.67
"JPN","Japan",1,22334887350000
"KAZ","Kazakhstan",1,27017978385833.3
"KEN","Kenya",1,5537719810000
"KGZ","Kyrgyzstan",1,3332943396666.67
"KHM","Cambodia",1,135866546666.667
"KIR","Kiribati",1,15838680000
"KNA","Saint Kitts and Nevis",1,10998153333.3333
"KOR","Republic of Korea",1,10968496705833.3
"KWT","Kuwait",1,1294497805000
"LAO","Lao People's Democratic Republic",1,52146376666.6667
"LBN","Lebanon",1,2950845338333.33
"LBR","Liberia",1,232626590000
