"iso3","Country","Year","Value"
"AFG","Afghanistan",1,22968035400000
"AGO","Angola",1,3121297700000
"ALB","Albania",1,1749944115000
"ANT","Netherlands Antilles",1,0
"ARB","Aruba",1,0
"ARE","United Arab Emirates",1,4070835745000
"ARG","Argentina",1,28400117130000
"ARM","Armenia",1,1619208445000
"ATG","Antigua and Barbuda",1,12231920000
"AUS","Australia",1,22491031540000
"AUT","Austria",1,6670225440000
"AZE","Azerbaijan",1,11595434665000
"BDI","Burundi",1,123565175000
"BEL","Belgium",1,12903772430000
"BEN","Benin",1,892203970000
"BFA","Burkina Faso",1,884759805000
"BGD","Bangladesh",1,18492997515000
"BGR","Bulgaria",1,4846868955000
"BHR","Bahrain",1,387764545000
"BHS","Bahamas",1,51546815000
"BIH","Bosnia and Herzegovina",1,2157983720000
"BLR","Belarus",1,9367415090000
"BLZ","Belize",1,72142960000
"BMU","Bermuda",1,0
"BOL","Bolivia (Plurinational State of)",1,2471803850000
"BRA","Brazil",1,39621408935000
"BRB","Barbados",1,79620875000
"BRN","Brunei Darussalam",1,59353450000
"BTN","Bhutan",1,29320460000
"BWA","Botswana",1,121663515000
"CAF","Central African Republic",1,4026925000
"CAN","Canada",1,31242747465000
"CHE","Switzerland",1,3832280030000
"CHL","Chile",1,8626124245000
"CHN","China (mainland)",1,469746287960000
"CIV","Cote dIvoire",1,2124589255000
"CMR","Cameroon",1,2842563375000
"COD","Democratic Republic of the Congo",1,1426499590000
"COG","Congo",1,815609920000
"COK","Cook Islands",1,3646970000
"COL","Colombia",1,6479205930000
"COM","Comoros",1,63835120000
"CPV","Cape Verde",1,75089065000
"CRI","Costa Rica",1,757008645000
"CUB","Cuba",1,2408709770000
"CYP","Cyprus",1,539771220000
"CZE","Czech Republic",1,9500808245000
"DEU","Germany",1,60858234665000
"DJI","Djibouti",1,663278790000
"DMA","Dominica",1,6200225000
"DNK","Denmark",1,13067424525000
"DOM","Dominican Republic",1,2136848450000
"DZA","Algeria",1,34613526760000
"ECU","Ecuador",1,3960611530000
"EGY","Egypt",1,59633105870000
"ERI","Eritrea",1,672301350000
"ESP","Spain",1,32280951935000
"EST","Estonia",1,659723265000
"ETH","Ethiopia",1,20388364575000
"FIN","Finland",1,2961841575000
"FJI","Fiji",1,497861750000
"FRA","France",1,54904462755000
"FRO","Faroe Islands",1,56507355000
"GAB","Gabon",1,397225755000
