"","AFG","ALB","ANT","ARB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BMU","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COK","COL","COM","CPV","CRI","CUB","CYP","CZE","DEU","DJI","DMA","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FRO","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GNQ","GRC","GRD","GRL","GTM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KNA","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRK","PRT","PRY","PSE","PYF","QAT","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TUV","TWN","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VNM","VUT","YEM","ZAF","ZMB","ZWE"
"Trinidad and Tobago",0,0,0,0,0,0,0,139230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376160000,0,0,0,0,0,0,0,28800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tunisia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9263430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Turkey",65820000,391200000,0,0,278260000,0,0,0,51600000,34880000,96840000,0,8450000,0,87600000,0,408260000,3600000,0,58800000,0,0,0,0,0,0,0,0,0,0,119970000,260370000,0,0,1200000,289200000,0,33570000,0,0,0,27600000,0,0,0,319200000,1261100000,2390000,0,28820000,0,2400000,0,3.9e+08,0,0,0,152400000,0,0,89550000,0,1200000,2613050000,903030000,9600000,8400000,3600000,0,0,356400000,0,0,0,0,0,0,0,0,0,0,0,7200000,23937600000,0,2400000,5288400000,5764800000,0,0,0,5.4e+07,0,1.8e+07,0,0,0,0,3600000,0,675600000,0,29863190000,0,0,0,0,0,0,0,0,1200000,3.12e+08,5.88e+08,0,44400000,3e+07,0,0,10800000,0,0,10760000,0,0,0,0,0,1200000,0,0,106590000,143910000,0,0,15600000,0,0,0,0,0,0,0,0,0,0,0,1.92e+08,10760000,0,0,2840400000,0,2061600000,3590000,0,0,0,0,0,0,0,0,0,0,284240000,0,0,31922400000,0,348900000,1.2e+07,0,0,0,0,0,398400000,0,0,0,4800000,0,1200000,0,1301450000,0,0,0,0,0,0,7200000,0,0
"Tuvalu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taiwan",0,0,0,0,235150000,0,0,0,2035200000,0,0,0,0,1789760000,6516030000,121200000,0,0,0,0,0,0,0,0,8400000,0,3570000,0,4.8e+07,0,406650000,0,0,845300000,6e+06,4800000,0,0,0,0,0,0,0,0,0,0,11990000,0,0,0,0,0,0,0,0,4880000,0,0,0,7200000,28800000,0,0,144080000,0,1200000,14400000,0,0,0,0,0,0,963600000,0,3328540000,2108600000,0,0,0,0,0,1200000,0,0,0,0,0,0,6.719e+09,0,0,0,0,1.848e+09,49190000,0,0,0,0,0,0,0,0,0,0,0,0,0,233830000,0,0,0,0,0,0,0,0,0,0,0,0,637200000,10800000,0,493070000,3600000,0,0,0,0,149920000,0,0,249600000,0,116400000,0,0,3.12e+08,144177600000,0,0,0,0,0,0,0,0,0,0,232800000,0,0,730260000,0,9.6e+08,3128400000,0,0,0,0,0,0,0,0,604800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553070000,0,0,0,0,2.4e+07,0,2191190000,3600000,1009200000
"United Republic of Tanzania",0,0,0,0,8400000,0,0,0,0,0,0,22326520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9333600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8527200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256400000,22800000,0,0,0,0,0,0,0,0,0,34800000,0,0,0,0,0,0,0,0,0,0,0,8400000,0,0,207600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73385800000,0,0,0,0,0,0,0,0,0,0,0,116400000
"Uganda",0,0,0,0,0,0,0,0,0,0,0,232690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57600000,21620000,0,0,0,0,0,107705700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4713600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8626790000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ukraine",0,0,0,0,0,0,0,1190000,0,0,13200000,0,0,0,0,0,1200000,0,0,0,22800000,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71930000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774500000,0,0,0,0,0,0,1.14e+09,0,0,0,0,0,0,1.5e+08,0,0,0,0,0,0,0,0,0,0,1324780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600000,0,0,0,0,0,0,0,0,0,0,8.16e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800000,0,0,0,0,0,0,0,0,0,0,0,0,58800000,0,0,0,0,0,0,9520000,0,0,0,0,0,0,7.5e+08,0,0
"Uruguay",0,0,0,0,361200000,11973060000,0,28560000,2.4e+07,0,0,0,52971630000,0,0,0,0,0,0,0,0,0,0,0,542748850000,399910000,0,0,0,0,1376390000,8758380000,46180970000,0,0,0,0,0,0,8.4e+10,0,1545600000,64851750000,106874400000,3.774e+09,0,40335260000,0,3e+07,380400000,0,9.6e+08,0,0,0,14465290000,0,0,0,0,42884030000,0,0,39845370000,0,0,0,249600000,0,0,0,1.5e+08,0,5787600000,0,0,5.406e+09,0,0,0,0,0,0,7.92e+10,0,0,3341250000,2079860000,910380000,0,0,0,0,0,0,0,0,0,259200000,0,0,0,0,9e+07,0,0,0,0,0,0,0,28800000,0,0,307681910000,0,0,0,0,0,0,0,0,0,0,2.28e+08,0,0,0,0,10706400000,32550070000,793010000,0,0,0,0,7.26e+09,681243600000,0,0,0,0,3381980000,0,0,0,2.4e+08,0,0,0,0,0,3.522e+10,0,0,224582300000,1846800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315600000,0,6010800000,0,0,0,0,0,0,9201390000,0,2449020000,33661200000,0,0,0,5.082e+09,0,0
"United States of America",0,3.12e+08,0,9287410000,28533720000,37180000,15600000,755890000,37079990000,6544740000,3.12e+08,76460000,33590000,34118400000,25393810000,25510000,0,1175380000,21431030000,0,1093200000,531590000,1726590000,98380000,1033200000,3.51e+09,88790000,0,151200000,0,842235820000,7149260000,3690970000,1.2e+07,35505600000,29792380000,481200000,777600000,0,445729200000,0,249600000,26664130000,1.98e+08,313200000,3003590000,21975040000,163200000,255410000,1982400000,0,3603600000,403200000,58800000,0,4.844e+09,136800000,2400000,5.64e+08,15600000,11179240000,0,0,9.4657e+10,32320000,36730180000,7.3254e+10,22141170000,0,0,432980000,27600000,1200000,19804090000,127410000,26094470000,49571920000,0,0,0,0,932400000,1200000,73646400000,0,470400000,19257130000,1736800000,10073690000,361754380000,57207500000,3570000,2.328e+09,1.8e+08,9218080000,255600000,2589400000,537915800000,10361630000,0,16182090000,0,40550400000,587230000,1388370000,0,356400000,0,0,98400000,980260000,199200000,13625130000,0,434197910000,0,0,597600000,0,123600000,381400000,0,4017600000,130800000,105600000,3243600000,1.5e+08,0,20644800000,211400000,3262680000,14212780000,4324450000,8.34e+08,15611740000,51600000,19200000,32206380000,25472400000,58370000,62161400000,987600000,0,632400000,22800000,0,113970000,6755960000,0,2547600000,0,405186160000,0,63028800000,21030120000,964800000,2845200000,9193800000,0,44400000,0,0,8330000,19200000,0,10132740000,88800000,8400000,0,0,56330000,170216666.666667,0,0,0,0,1816640000,0,5.154e+09,0,211177270000,2205600000,32320000,3019200000,1200000,0,0,36920000,5197880000,0,2.76e+08,7.932e+09,4119600000,1126800000,5820430000
"Uzbekistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saint Vincent and the Grenadines",0,0,0,0,0,0,0,312970000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119340000,0,0,0,0,0,0,0,124150000,0,0,0,0,0,0,5925480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Venezuela (Bolivarian Republic of)",0,0,0,2380000,3e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26400000,0,0,0,0,0,0,0,4.8e+08,0
"Viet Nam",0,9e+07,0,0,116250680000,35750000,1537200000,0,3.6228e+10,37260000,0,0,17958500000,11337720000,5427930000,1.3575e+11,788400000,4192800000,0,2817600000,23946940000,0,0,0,3358800000,0,406630000,0,0,0,20142630000,442530000,15598800000,6811138340000,851077200000,45314400000,1.2522e+10,5.64e+08,0,8400000,0,4.338e+09,0,0,58800000,3841700000,13569050000,142800000,0,532380000,0,81562450000,0,0,0,2045990000,0,497760000,28800000,68744400000,32884090000,0,5314800000,1707380000,1214400000,1151962800000,26662800000,4.8e+08,0,0,147560000,0,27600000,0,0,286901550000,0,0,0,314490000,1273861200000,8400000,0,0,0,2.4e+07,9615600000,2403860000,103200000,6907200000,67648760000,5.04e+08,2.616e+09,0,9.063e+10,20029200000,0,147241890000,6477520000,0,3908400000,0,357600000,0,1472140000,0,9292800000,0,0,12290400000,147600000,2498360000,1.871e+09,27600000,7701600000,1200000,3997180000,0,0,1027040000,25193080000,0,0,151200000,0,1012969840000,151200000,94610000,0,481200000,0,11280180000,8422790000,3e+07,6473460000,460800000,5.4e+07,27600000,1.2e+08,1609752140000,113438400000,1484860000,0,2268870000,0,0,157200000,26755640000,31200000,105316590000,0,68002540000,0,17755200000,286455310000,38869850000,433200000,0,0,7455300000,0,3e+08,0,76950000,0,468530000,0,44400000,10598400000,0,9689680000,6524400000,0,0,0,0,8.4e+07,0,4366430000,0,114720930000,0,2043600000,21717530000,2.4e+07,119129750000,0,0,903600000,0,14619600000,280800000,97882800000,1994400000,177600000
"Vanuatu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yemen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Africa",0,0,0,0,1200000,0,0,0,2400000,0,0,0,0,0,0,0,0,2400000,0,0,0,0,0,0,24400000,0,0,0,90806500000,0,8400000,3600000,0,0,0,0,2594330000,13190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390000,0,0,7200000,0,0,8540000,0,57570000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,20400000,734270000,0,16526910000,0,0,49200000,0,0,0,0,14400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600000,0,0,0,0,0,0,0,0,0,0,0,0,114978200000,4800000,0,0,0,0,0,0,0,0,0,0,0,0,0,15620000,41990000,0,0,0,0,0,0,0,0,524400000,0,19729490000,135985190000
"Zambia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3961200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40460000,0,4800000
"Zimbabwe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2835600000,0
